,Acquisition Function,Trial,Step,Best Solubility,Regret,Cumulative Regret
1006,Probability of Improvement,12,7,0.4300000071525574,1.1500000357627869,23.16000065021217
1007,Probability of Improvement,12,8,0.4300000071525574,1.1500000357627869,24.310000685974956
1008,Probability of Improvement,12,9,0.4300000071525574,1.1500000357627869,25.460000721737742
1009,Probability of Improvement,12,10,0.4300000071525574,1.1500000357627869,26.61000075750053
1010,Probability of Improvement,12,11,0.4300000071525574,1.1500000357627869,27.760000793263316
1011,Probability of Improvement,12,12,0.4300000071525574,1.1500000357627869,28.910000829026103
1012,Probability of Improvement,12,13,0.4300000071525574,1.1500000357627869,30.06000086478889
1013,Probability of Improvement,12,14,0.4300000071525574,1.1500000357627869,31.210000900551677
1014,Probability of Improvement,12,15,0.4300000071525574,1.1500000357627869,32.360000936314464
1015,Probability of Improvement,12,16,0.4300000071525574,1.1500000357627869,33.51000097207725
1016,Probability of Improvement,12,17,0.4300000071525574,1.1500000357627869,34.66000100784004
1017,Probability of Improvement,12,18,0.4300000071525574,1.1500000357627869,35.810001043602824
1018,Probability of Improvement,12,19,0.4300000071525574,1.1500000357627869,36.96000107936561
1019,Probability of Improvement,12,20,1.5700000524520874,0.009999990463256836,36.97000106982887
1020,Probability of Improvement,12,21,1.5700000524520874,0.009999990463256836,36.980001060292125
1021,Probability of Improvement,12,22,1.5700000524520874,0.009999990463256836,36.99000105075538
1022,Probability of Improvement,12,23,1.5700000524520874,0.009999990463256836,37.00000104121864
1023,Probability of Improvement,12,24,1.5700000524520874,0.009999990463256836,37.010001031681895
1024,Probability of Improvement,12,25,1.5700000524520874,0.009999990463256836,37.02000102214515
1025,Probability of Improvement,12,26,1.5700000524520874,0.009999990463256836,37.03000101260841
1026,Probability of Improvement,12,27,1.5700000524520874,0.009999990463256836,37.040001003071666
1027,Probability of Improvement,12,28,1.5700000524520874,0.009999990463256836,37.05000099353492
1028,Probability of Improvement,12,29,1.5700000524520874,0.009999990463256836,37.06000098399818
1029,Probability of Improvement,12,30,1.5700000524520874,0.009999990463256836,37.070000974461436
1030,Probability of Improvement,12,31,1.5700000524520874,0.009999990463256836,37.08000096492469
1031,Probability of Improvement,12,32,1.5700000524520874,0.009999990463256836,37.09000095538795
1032,Probability of Improvement,12,33,1.5700000524520874,0.009999990463256836,37.10000094585121
1033,Probability of Improvement,12,34,1.5700000524520874,0.009999990463256836,37.110000936314464
1034,Probability of Improvement,12,35,1.5700000524520874,0.009999990463256836,37.12000092677772
1035,Probability of Improvement,12,36,1.5700000524520874,0.009999990463256836,37.13000091724098
1036,Probability of Improvement,13,0,-3.0299999713897705,4.610000014305115,4.610000014305115
1037,Probability of Improvement,13,1,-2.4800000190734863,4.060000061988831,8.670000076293945
1038,Probability of Improvement,13,2,-2.4800000190734863,4.060000061988831,12.730000138282776
1039,Probability of Improvement,13,3,-2.4800000190734863,4.060000061988831,16.790000200271606
1040,Probability of Improvement,13,4,-2.4800000190734863,4.060000061988831,20.850000262260437
1041,Probability of Improvement,13,5,-2.4800000190734863,4.060000061988831,24.910000324249268
1042,Probability of Improvement,13,6,-1.340000033378601,2.9200000762939453,27.830000400543213
1043,Probability of Improvement,13,7,-1.340000033378601,2.9200000762939453,30.750000476837158
1044,Probability of Improvement,13,8,-1.340000033378601,2.9200000762939453,33.6700005531311
1045,Probability of Improvement,13,9,-1.0,2.5800000429153442,36.25000059604645
1046,Probability of Improvement,13,10,-0.7699999809265137,2.350000023841858,38.600000619888306
1047,Probability of Improvement,13,11,-0.7699999809265137,2.350000023841858,40.950000643730164
1048,Probability of Improvement,13,12,-0.7699999809265137,2.350000023841858,43.30000066757202
1049,Probability of Improvement,13,13,-0.4099999964237213,1.9900000393390656,45.29000070691109
1050,Probability of Improvement,13,14,-0.4099999964237213,1.9900000393390656,47.28000074625015
1051,Probability of Improvement,13,15,-0.4099999964237213,1.9900000393390656,49.27000078558922
1052,Probability of Improvement,13,16,0.47999998927116394,1.1000000536441803,50.3700008392334
1053,Probability of Improvement,13,17,0.47999998927116394,1.1000000536441803,51.47000089287758
1054,Probability of Improvement,13,18,0.47999998927116394,1.1000000536441803,52.57000094652176
1055,Probability of Improvement,13,19,0.47999998927116394,1.1000000536441803,53.67000100016594
1056,Probability of Improvement,13,20,0.47999998927116394,1.1000000536441803,54.77000105381012
1057,Probability of Improvement,13,21,0.47999998927116394,1.1000000536441803,55.8700011074543
1058,Probability of Improvement,13,22,0.47999998927116394,1.1000000536441803,56.97000116109848
1059,Probability of Improvement,13,23,0.47999998927116394,1.1000000536441803,58.07000121474266
1060,Probability of Improvement,13,24,1.090000033378601,0.49000000953674316,58.560001224279404
1061,Probability of Improvement,13,25,1.090000033378601,0.49000000953674316,59.05000123381615
1062,Probability of Improvement,13,26,1.090000033378601,0.49000000953674316,59.54000124335289
1063,Probability of Improvement,13,27,1.090000033378601,0.49000000953674316,60.03000125288963
1064,Probability of Improvement,13,28,1.090000033378601,0.49000000953674316,60.520001262426376
1065,Probability of Improvement,13,29,1.090000033378601,0.49000000953674316,61.01000127196312
1066,Probability of Improvement,13,30,1.090000033378601,0.49000000953674316,61.50000128149986
1067,Probability of Improvement,13,31,1.090000033378601,0.49000000953674316,61.990001291036606
1068,Probability of Improvement,13,32,1.090000033378601,0.49000000953674316,62.48000130057335
1069,Probability of Improvement,13,33,1.340000033378601,0.24000000953674316,62.72000131011009
1070,Probability of Improvement,13,34,1.340000033378601,0.24000000953674316,62.960001319646835
1071,Probability of Improvement,13,35,1.340000033378601,0.24000000953674316,63.20000132918358
1072,Probability of Improvement,13,36,1.340000033378601,0.24000000953674316,63.44000133872032
1073,Probability of Improvement,14,0,-5.46999979019165,7.049999833106995,7.049999833106995
1074,Probability of Improvement,14,1,-2.0769999027252197,3.656999945640564,10.706999778747559
1075,Probability of Improvement,14,2,-2.0769999027252197,3.656999945640564,14.363999724388123
1076,Probability of Improvement,14,3,-0.38999998569488525,1.9700000286102295,16.333999752998352
1077,Probability of Improvement,14,4,-0.38999998569488525,1.9700000286102295,18.30399978160858
1078,Probability of Improvement,14,5,-0.38999998569488525,1.9700000286102295,20.27399981021881
1079,Probability of Improvement,14,6,-0.38999998569488525,1.9700000286102295,22.24399983882904
1080,Probability of Improvement,14,7,-0.38999998569488525,1.9700000286102295,24.21399986743927
1081,Probability of Improvement,14,8,-0.38999998569488525,1.9700000286102295,26.1839998960495
1082,Probability of Improvement,14,9,-0.38999998569488525,1.9700000286102295,28.15399992465973
1083,Probability of Improvement,14,10,-0.38999998569488525,1.9700000286102295,30.12399995326996
1084,Probability of Improvement,14,11,-0.38999998569488525,1.9700000286102295,32.09399998188019
1085,Probability of Improvement,14,12,0.10000000149011612,1.4800000414252281,33.574000023305416
1086,Probability of Improvement,14,13,0.10000000149011612,1.4800000414252281,35.054000064730644
1087,Probability of Improvement,14,14,0.10000000149011612,1.4800000414252281,36.53400010615587
1088,Probability of Improvement,14,15,0.10000000149011612,1.4800000414252281,38.0140001475811
1089,Probability of Improvement,14,16,0.10000000149011612,1.4800000414252281,39.49400018900633
1090,Probability of Improvement,14,17,0.10000000149011612,1.4800000414252281,40.97400023043156
1091,Probability of Improvement,14,18,0.10000000149011612,1.4800000414252281,42.454000271856785
1092,Probability of Improvement,14,19,0.3199999928474426,1.2600000500679016,43.714000321924686
1093,Probability of Improvement,14,20,0.46000000834465027,1.120000034570694,44.83400035649538
1094,Probability of Improvement,14,21,0.46000000834465027,1.120000034570694,45.954000391066074
1095,Probability of Improvement,14,22,0.46000000834465027,1.120000034570694,47.07400042563677
1096,Probability of Improvement,14,23,0.46000000834465027,1.120000034570694,48.19400046020746
1097,Probability of Improvement,14,24,0.46000000834465027,1.120000034570694,49.314000494778156
1098,Probability of Improvement,14,25,0.47999998927116394,1.1000000536441803,50.41400054842234
1099,Probability of Improvement,14,26,0.5220000147819519,1.0580000281333923,51.47200057655573
1100,Probability of Improvement,14,27,0.5220000147819519,1.0580000281333923,52.53000060468912
1101,Probability of Improvement,14,28,0.5220000147819519,1.0580000281333923,53.588000632822514
1102,Probability of Improvement,14,29,0.5799999833106995,1.0000000596046448,54.58800069242716
1103,Probability of Improvement,14,30,1.0700000524520874,0.5099999904632568,55.098000682890415
1104,Probability of Improvement,14,31,1.0700000524520874,0.5099999904632568,55.60800067335367
1105,Probability of Improvement,14,32,1.0700000524520874,0.5099999904632568,56.11800066381693
1106,Probability of Improvement,14,33,1.0700000524520874,0.5099999904632568,56.628000654280186
1107,Probability of Improvement,14,34,1.0700000524520874,0.5099999904632568,57.13800064474344
1108,Probability of Improvement,14,35,1.0700000524520874,0.5099999904632568,57.6480006352067
1109,Probability of Improvement,14,36,1.0700000524520874,0.5099999904632568,58.158000625669956
1110,Expected Improvement,0,0,-1.190000057220459,2.7700001001358032,2.7700001001358032
1111,Expected Improvement,0,1,-1.190000057220459,2.7700001001358032,5.5400002002716064
1112,Expected Improvement,0,2,-1.190000057220459,2.7700001001358032,8.31000030040741
1113,Expected Improvement,0,3,-1.190000057220459,2.7700001001358032,11.080000400543213
1114,Expected Improvement,0,4,-1.190000057220459,2.7700001001358032,13.850000500679016
1115,Expected Improvement,0,5,-1.190000057220459,2.7700001001358032,16.62000060081482
1116,Expected Improvement,0,6,-1.190000057220459,2.7700001001358032,19.390000700950623
1117,Expected Improvement,0,7,-0.8539999723434448,2.434000015258789,21.82400071620941
1118,Expected Improvement,0,8,-0.8539999723434448,2.434000015258789,24.2580007314682
1119,Expected Improvement,0,9,-0.8539999723434448,2.434000015258789,26.69200074672699
1120,Expected Improvement,0,10,-0.8539999723434448,2.434000015258789,29.12600076198578
1121,Expected Improvement,0,11,0.2800000011920929,1.3000000417232513,30.42600080370903
1122,Expected Improvement,0,12,0.2800000011920929,1.3000000417232513,31.72600084543228
1123,Expected Improvement,0,13,1.5700000524520874,0.009999990463256836,31.73600083589554
1124,Expected Improvement,0,14,1.5700000524520874,0.009999990463256836,31.746000826358795
1125,Expected Improvement,0,15,1.5700000524520874,0.009999990463256836,31.756000816822052
1126,Expected Improvement,0,16,1.5700000524520874,0.009999990463256836,31.76600080728531
1127,Expected Improvement,0,17,1.5700000524520874,0.009999990463256836,31.776000797748566
1128,Expected Improvement,0,18,1.5700000524520874,0.009999990463256836,31.786000788211823
1129,Expected Improvement,0,19,1.5700000524520874,0.009999990463256836,31.79600077867508
1130,Expected Improvement,0,20,1.5700000524520874,0.009999990463256836,31.806000769138336
1131,Expected Improvement,0,21,1.5700000524520874,0.009999990463256836,31.816000759601593
1132,Expected Improvement,0,22,1.5700000524520874,0.009999990463256836,31.82600075006485
1133,Expected Improvement,0,23,1.5700000524520874,0.009999990463256836,31.836000740528107
1134,Expected Improvement,0,24,1.5700000524520874,0.009999990463256836,31.846000730991364
1135,Expected Improvement,0,25,1.5700000524520874,0.009999990463256836,31.85600072145462
1136,Expected Improvement,0,26,1.5700000524520874,0.009999990463256836,31.866000711917877
1137,Expected Improvement,0,27,1.5700000524520874,0.009999990463256836,31.876000702381134
1138,Expected Improvement,0,28,1.5700000524520874,0.009999990463256836,31.88600069284439
1139,Expected Improvement,0,29,1.5700000524520874,0.009999990463256836,31.896000683307648
1140,Expected Improvement,0,30,1.5700000524520874,0.009999990463256836,31.906000673770905
1141,Expected Improvement,0,31,1.5700000524520874,0.009999990463256836,31.91600066423416
1142,Expected Improvement,0,32,1.5700000524520874,0.009999990463256836,31.926000654697418
1143,Expected Improvement,0,33,1.5700000524520874,0.009999990463256836,31.936000645160675
1144,Expected Improvement,0,34,1.5700000524520874,0.009999990463256836,31.946000635623932
1145,Expected Improvement,0,35,1.5700000524520874,0.009999990463256836,31.95600062608719
1146,Expected Improvement,0,36,1.5700000524520874,0.009999990463256836,31.966000616550446
1147,Expected Improvement,1,0,-4.360000133514404,5.9400001764297485,5.9400001764297485
1148,Expected Improvement,1,1,-1.5700000524520874,3.1500000953674316,9.09000027179718
1149,Expected Improvement,1,2,-0.6000000238418579,2.180000066757202,11.270000338554382
1150,Expected Improvement,1,3,-0.6000000238418579,2.180000066757202,13.450000405311584
1151,Expected Improvement,1,4,-0.4099999964237213,1.9900000393390656,15.44000044465065
1152,Expected Improvement,1,5,-0.4099999964237213,1.9900000393390656,17.430000483989716
1153,Expected Improvement,1,6,-0.4099999964237213,1.9900000393390656,19.42000052332878
1154,Expected Improvement,1,7,-0.4099999964237213,1.9900000393390656,21.410000562667847
1155,Expected Improvement,1,8,-0.4099999964237213,1.9900000393390656,23.400000602006912
1156,Expected Improvement,1,9,-0.4099999964237213,1.9900000393390656,25.390000641345978
1157,Expected Improvement,1,10,-0.4099999964237213,1.9900000393390656,27.380000680685043
1158,Expected Improvement,1,11,-0.4099999964237213,1.9900000393390656,29.37000072002411
1159,Expected Improvement,1,12,-0.4099999964237213,1.9900000393390656,31.360000759363174
1160,Expected Improvement,1,13,-0.4099999964237213,1.9900000393390656,33.35000079870224
1161,Expected Improvement,1,14,-0.4099999964237213,1.9900000393390656,35.340000838041306
1162,Expected Improvement,1,15,-0.4099999964237213,1.9900000393390656,37.33000087738037
1163,Expected Improvement,1,16,-0.4099999964237213,1.9900000393390656,39.32000091671944
1164,Expected Improvement,1,17,-0.4099999964237213,1.9900000393390656,41.3100009560585
1165,Expected Improvement,1,18,-0.4099999964237213,1.9900000393390656,43.30000099539757
1166,Expected Improvement,1,19,-0.4099999964237213,1.9900000393390656,45.29000103473663
1167,Expected Improvement,1,20,-0.4099999964237213,1.9900000393390656,47.2800010740757
1168,Expected Improvement,1,21,-0.09000000357627869,1.670000046491623,48.95000112056732
1169,Expected Improvement,1,22,-0.09000000357627869,1.670000046491623,50.620001167058945
1170,Expected Improvement,1,23,-0.09000000357627869,1.670000046491623,52.29000121355057
1171,Expected Improvement,1,24,-0.09000000357627869,1.670000046491623,53.96000126004219
1172,Expected Improvement,1,25,-0.09000000357627869,1.670000046491623,55.63000130653381
1173,Expected Improvement,1,26,-0.09000000357627869,1.670000046491623,57.300001353025436
1174,Expected Improvement,1,27,-0.09000000357627869,1.670000046491623,58.97000139951706
1175,Expected Improvement,1,28,-0.09000000357627869,1.670000046491623,60.64000144600868
1176,Expected Improvement,1,29,0.6200000047683716,0.9600000381469727,61.600001484155655
1177,Expected Improvement,1,30,0.6200000047683716,0.9600000381469727,62.56000152230263
1178,Expected Improvement,1,31,1.100000023841858,0.48000001907348633,63.040001541376114
1179,Expected Improvement,1,32,1.100000023841858,0.48000001907348633,63.5200015604496
1180,Expected Improvement,1,33,1.100000023841858,0.48000001907348633,64.00000157952309
1181,Expected Improvement,1,34,1.100000023841858,0.48000001907348633,64.48000159859657
1182,Expected Improvement,1,35,1.100000023841858,0.48000001907348633,64.96000161767006
1183,Expected Improvement,1,36,1.100000023841858,0.48000001907348633,65.44000163674355
1184,Expected Improvement,2,0,-3.109999895095825,4.689999938011169,4.689999938011169
1185,Expected Improvement,2,1,-1.2400000095367432,2.8200000524520874,7.509999990463257
1186,Expected Improvement,2,2,-0.09200000017881393,1.6720000430941582,9.182000033557415
1187,Expected Improvement,2,3,-0.09200000017881393,1.6720000430941582,10.854000076651573
1188,Expected Improvement,2,4,-0.09200000017881393,1.6720000430941582,12.526000119745731
1189,Expected Improvement,2,5,-0.09200000017881393,1.6720000430941582,14.19800016283989
1190,Expected Improvement,2,6,-0.09200000017881393,1.6720000430941582,15.870000205934048
1191,Expected Improvement,2,7,-0.09200000017881393,1.6720000430941582,17.542000249028206
1192,Expected Improvement,2,8,-0.09200000017881393,1.6720000430941582,19.214000292122364
1193,Expected Improvement,2,9,-0.09200000017881393,1.6720000430941582,20.886000335216522
1194,Expected Improvement,2,10,0.5799999833106995,1.0000000596046448,21.886000394821167
1195,Expected Improvement,2,11,0.5799999833106995,1.0000000596046448,22.88600045442581
1196,Expected Improvement,2,12,0.5799999833106995,1.0000000596046448,23.886000514030457
1197,Expected Improvement,2,13,1.5700000524520874,0.009999990463256836,23.896000504493713
1198,Expected Improvement,2,14,1.5700000524520874,0.009999990463256836,23.90600049495697
1199,Expected Improvement,2,15,1.5700000524520874,0.009999990463256836,23.916000485420227
1200,Expected Improvement,2,16,1.5700000524520874,0.009999990463256836,23.926000475883484
1201,Expected Improvement,2,17,1.5700000524520874,0.009999990463256836,23.93600046634674
1202,Expected Improvement,2,18,1.5700000524520874,0.009999990463256836,23.946000456809998
1203,Expected Improvement,2,19,1.5700000524520874,0.009999990463256836,23.956000447273254
1204,Expected Improvement,2,20,1.5700000524520874,0.009999990463256836,23.96600043773651
1205,Expected Improvement,2,21,1.5700000524520874,0.009999990463256836,23.976000428199768
1206,Expected Improvement,2,22,1.5700000524520874,0.009999990463256836,23.986000418663025
1207,Expected Improvement,2,23,1.5700000524520874,0.009999990463256836,23.99600040912628
1208,Expected Improvement,2,24,1.5700000524520874,0.009999990463256836,24.00600039958954
1209,Expected Improvement,2,25,1.5700000524520874,0.009999990463256836,24.016000390052795
1210,Expected Improvement,2,26,1.5700000524520874,0.009999990463256836,24.026000380516052
1211,Expected Improvement,2,27,1.5700000524520874,0.009999990463256836,24.03600037097931
1212,Expected Improvement,2,28,1.5700000524520874,0.009999990463256836,24.046000361442566
1213,Expected Improvement,2,29,1.5700000524520874,0.009999990463256836,24.056000351905823
1214,Expected Improvement,2,30,1.5700000524520874,0.009999990463256836,24.06600034236908
1215,Expected Improvement,2,31,1.5700000524520874,0.009999990463256836,24.076000332832336
1216,Expected Improvement,2,32,1.5700000524520874,0.009999990463256836,24.086000323295593
1217,Expected Improvement,2,33,1.5700000524520874,0.009999990463256836,24.09600031375885
1218,Expected Improvement,2,34,1.5700000524520874,0.009999990463256836,24.106000304222107
1219,Expected Improvement,2,35,1.5700000524520874,0.009999990463256836,24.116000294685364
1220,Expected Improvement,2,36,1.5700000524520874,0.009999990463256836,24.12600028514862
1221,Expected Improvement,3,0,0.699999988079071,0.8800000548362732,0.8800000548362732
1222,Expected Improvement,3,1,0.699999988079071,0.8800000548362732,1.7600001096725464
1223,Expected Improvement,3,2,0.699999988079071,0.8800000548362732,2.6400001645088196
1224,Expected Improvement,3,3,0.699999988079071,0.8800000548362732,3.5200002193450928
1225,Expected Improvement,3,4,0.699999988079071,0.8800000548362732,4.400000274181366
1226,Expected Improvement,3,5,0.699999988079071,0.8800000548362732,5.280000329017639
1227,Expected Improvement,3,6,0.699999988079071,0.8800000548362732,6.160000383853912
1228,Expected Improvement,3,7,0.699999988079071,0.8800000548362732,7.0400004386901855
1229,Expected Improvement,3,8,0.699999988079071,0.8800000548362732,7.920000493526459
1230,Expected Improvement,3,9,0.699999988079071,0.8800000548362732,8.800000548362732
1231,Expected Improvement,3,10,0.699999988079071,0.8800000548362732,9.680000603199005
1232,Expected Improvement,3,11,0.699999988079071,0.8800000548362732,10.560000658035278
1233,Expected Improvement,3,12,0.699999988079071,0.8800000548362732,11.440000712871552
1234,Expected Improvement,3,13,0.699999988079071,0.8800000548362732,12.320000767707825
1235,Expected Improvement,3,14,0.699999988079071,0.8800000548362732,13.200000822544098
1236,Expected Improvement,3,15,0.7900000214576721,0.7900000214576721,13.99000084400177
1237,Expected Improvement,3,16,0.7900000214576721,0.7900000214576721,14.780000865459442
1238,Expected Improvement,3,17,1.1440000534057617,0.4359999895095825,15.216000854969025
1239,Expected Improvement,3,18,1.1440000534057617,0.4359999895095825,15.652000844478607
1240,Expected Improvement,3,19,1.1440000534057617,0.4359999895095825,16.08800083398819
1241,Expected Improvement,3,20,1.1440000534057617,0.4359999895095825,16.524000823497772
1242,Expected Improvement,3,21,1.1440000534057617,0.4359999895095825,16.960000813007355
1243,Expected Improvement,3,22,1.1440000534057617,0.4359999895095825,17.396000802516937
1244,Expected Improvement,3,23,1.1440000534057617,0.4359999895095825,17.83200079202652
1245,Expected Improvement,3,24,1.1440000534057617,0.4359999895095825,18.268000781536102
1246,Expected Improvement,3,25,1.1440000534057617,0.4359999895095825,18.704000771045685
1247,Expected Improvement,3,26,1.1440000534057617,0.4359999895095825,19.140000760555267
1248,Expected Improvement,3,27,1.1440000534057617,0.4359999895095825,19.57600075006485
1249,Expected Improvement,3,28,1.1440000534057617,0.4359999895095825,20.012000739574432
1250,Expected Improvement,3,29,1.1440000534057617,0.4359999895095825,20.448000729084015
1251,Expected Improvement,3,30,1.1440000534057617,0.4359999895095825,20.884000718593597
1252,Expected Improvement,3,31,1.1440000534057617,0.4359999895095825,21.32000070810318
1253,Expected Improvement,3,32,1.1440000534057617,0.4359999895095825,21.756000697612762
1254,Expected Improvement,3,33,1.1440000534057617,0.4359999895095825,22.192000687122345
1255,Expected Improvement,3,34,1.1440000534057617,0.4359999895095825,22.628000676631927
1256,Expected Improvement,3,35,1.1440000534057617,0.4359999895095825,23.06400066614151
1257,Expected Improvement,3,36,1.1440000534057617,0.4359999895095825,23.500000655651093
1258,Expected Improvement,4,0,-7.010000228881836,8.59000027179718,8.59000027179718
1259,Expected Improvement,4,1,-5.114999771118164,6.694999814033508,15.285000085830688
1260,Expected Improvement,4,2,0.5199999809265137,1.0600000619888306,16.34500014781952
1261,Expected Improvement,4,3,0.5199999809265137,1.0600000619888306,17.40500020980835
1262,Expected Improvement,4,4,0.5199999809265137,1.0600000619888306,18.46500027179718
1263,Expected Improvement,4,5,0.5199999809265137,1.0600000619888306,19.52500033378601
1264,Expected Improvement,4,6,0.5199999809265137,1.0600000619888306,20.58500039577484
1265,Expected Improvement,4,7,0.5199999809265137,1.0600000619888306,21.645000457763672
1266,Expected Improvement,4,8,0.5199999809265137,1.0600000619888306,22.705000519752502
1267,Expected Improvement,4,9,0.5199999809265137,1.0600000619888306,23.765000581741333
1268,Expected Improvement,4,10,0.5199999809265137,1.0600000619888306,24.825000643730164
1269,Expected Improvement,4,11,0.5199999809265137,1.0600000619888306,25.885000705718994
1270,Expected Improvement,4,12,0.5199999809265137,1.0600000619888306,26.945000767707825
1271,Expected Improvement,4,13,0.5199999809265137,1.0600000619888306,28.005000829696655
1272,Expected Improvement,4,14,0.5199999809265137,1.0600000619888306,29.065000891685486
1273,Expected Improvement,4,15,0.5199999809265137,1.0600000619888306,30.125000953674316
1274,Expected Improvement,4,16,0.5199999809265137,1.0600000619888306,31.185001015663147
1275,Expected Improvement,4,17,0.5199999809265137,1.0600000619888306,32.24500107765198
1276,Expected Improvement,4,18,0.5199999809265137,1.0600000619888306,33.30500113964081
1277,Expected Improvement,4,19,0.5199999809265137,1.0600000619888306,34.36500120162964
1278,Expected Improvement,4,20,0.5199999809265137,1.0600000619888306,35.42500126361847
1279,Expected Improvement,4,21,0.5199999809265137,1.0600000619888306,36.4850013256073
1280,Expected Improvement,4,22,0.5199999809265137,1.0600000619888306,37.54500138759613
1281,Expected Improvement,4,23,0.5199999809265137,1.0600000619888306,38.60500144958496
1282,Expected Improvement,4,24,1.5800000429153442,0.0,38.60500144958496
1283,Expected Improvement,4,25,1.5800000429153442,0.0,38.60500144958496
1284,Expected Improvement,4,26,1.5800000429153442,0.0,38.60500144958496
1285,Expected Improvement,4,27,1.5800000429153442,0.0,38.60500144958496
1286,Expected Improvement,4,28,1.5800000429153442,0.0,38.60500144958496
1287,Expected Improvement,4,29,1.5800000429153442,0.0,38.60500144958496
1288,Expected Improvement,4,30,1.5800000429153442,0.0,38.60500144958496
1289,Expected Improvement,4,31,1.5800000429153442,0.0,38.60500144958496
1290,Expected Improvement,4,32,1.5800000429153442,0.0,38.60500144958496
1291,Expected Improvement,4,33,1.5800000429153442,0.0,38.60500144958496
1292,Expected Improvement,4,34,1.5800000429153442,0.0,38.60500144958496
1293,Expected Improvement,4,35,1.5800000429153442,0.0,38.60500144958496
1294,Expected Improvement,4,36,1.5800000429153442,0.0,38.60500144958496
1295,Expected Improvement,5,0,-4.360000133514404,5.9400001764297485,5.9400001764297485
1296,Expected Improvement,5,1,-4.360000133514404,5.9400001764297485,11.880000352859497
1297,Expected Improvement,5,2,-4.360000133514404,5.9400001764297485,17.820000529289246
1298,Expected Improvement,5,3,-3.7300000190734863,5.310000061988831,23.130000591278076
1299,Expected Improvement,5,4,-3.7300000190734863,5.310000061988831,28.440000653266907
1300,Expected Improvement,5,5,-0.11999999731779099,1.7000000402331352,30.140000693500042
1301,Expected Improvement,5,6,-0.11999999731779099,1.7000000402331352,31.840000733733177
1302,Expected Improvement,5,7,-0.11999999731779099,1.7000000402331352,33.54000077396631
1303,Expected Improvement,5,8,-0.11999999731779099,1.7000000402331352,35.24000081419945
1304,Expected Improvement,5,9,-0.11999999731779099,1.7000000402331352,36.94000085443258
1305,Expected Improvement,5,10,-0.11999999731779099,1.7000000402331352,38.64000089466572
1306,Expected Improvement,5,11,-0.11999999731779099,1.7000000402331352,40.34000093489885
1307,Expected Improvement,5,12,0.6399999856948853,0.940000057220459,41.28000099211931
1308,Expected Improvement,5,13,0.6399999856948853,0.940000057220459,42.22000104933977
1309,Expected Improvement,5,14,0.6399999856948853,0.940000057220459,43.16000110656023
1310,Expected Improvement,5,15,0.6399999856948853,0.940000057220459,44.10000116378069
1311,Expected Improvement,5,16,0.6399999856948853,0.940000057220459,45.04000122100115
1312,Expected Improvement,5,17,1.5700000524520874,0.009999990463256836,45.050001211464405
1313,Expected Improvement,5,18,1.5700000524520874,0.009999990463256836,45.06000120192766
1314,Expected Improvement,5,19,1.5700000524520874,0.009999990463256836,45.07000119239092
1315,Expected Improvement,5,20,1.5700000524520874,0.009999990463256836,45.080001182854176
1316,Expected Improvement,5,21,1.5700000524520874,0.009999990463256836,45.09000117331743
1317,Expected Improvement,5,22,1.5700000524520874,0.009999990463256836,45.10000116378069
1318,Expected Improvement,5,23,1.5700000524520874,0.009999990463256836,45.110001154243946
1319,Expected Improvement,5,24,1.5700000524520874,0.009999990463256836,45.1200011447072
1320,Expected Improvement,5,25,1.5700000524520874,0.009999990463256836,45.13000113517046
1321,Expected Improvement,5,26,1.5700000524520874,0.009999990463256836,45.14000112563372
1322,Expected Improvement,5,27,1.5700000524520874,0.009999990463256836,45.15000111609697
1323,Expected Improvement,5,28,1.5700000524520874,0.009999990463256836,45.16000110656023
1324,Expected Improvement,5,29,1.5700000524520874,0.009999990463256836,45.17000109702349
1325,Expected Improvement,5,30,1.5700000524520874,0.009999990463256836,45.180001087486744
1326,Expected Improvement,5,31,1.5700000524520874,0.009999990463256836,45.19000107795
1327,Expected Improvement,5,32,1.5700000524520874,0.009999990463256836,45.20000106841326
1328,Expected Improvement,5,33,1.5700000524520874,0.009999990463256836,45.210001058876514
1329,Expected Improvement,5,34,1.5700000524520874,0.009999990463256836,45.22000104933977
1330,Expected Improvement,5,35,1.5700000524520874,0.009999990463256836,45.23000103980303
1331,Expected Improvement,5,36,1.5700000524520874,0.009999990463256836,45.240001030266285
1332,Expected Improvement,6,0,-1.340000033378601,2.9200000762939453,2.9200000762939453
1333,Expected Improvement,6,1,-1.340000033378601,2.9200000762939453,5.840000152587891
1334,Expected Improvement,6,2,-1.340000033378601,2.9200000762939453,8.760000228881836
1335,Expected Improvement,6,3,-1.340000033378601,2.9200000762939453,11.680000305175781
1336,Expected Improvement,6,4,1.5700000524520874,0.009999990463256836,11.690000295639038
1337,Expected Improvement,6,5,1.5700000524520874,0.009999990463256836,11.700000286102295
1338,Expected Improvement,6,6,1.5700000524520874,0.009999990463256836,11.710000276565552
1339,Expected Improvement,6,7,1.5700000524520874,0.009999990463256836,11.720000267028809
1340,Expected Improvement,6,8,1.5700000524520874,0.009999990463256836,11.730000257492065
1341,Expected Improvement,6,9,1.5700000524520874,0.009999990463256836,11.740000247955322
1342,Expected Improvement,6,10,1.5700000524520874,0.009999990463256836,11.750000238418579
1343,Expected Improvement,6,11,1.5700000524520874,0.009999990463256836,11.760000228881836
1344,Expected Improvement,6,12,1.5700000524520874,0.009999990463256836,11.770000219345093
