,0,1,2
2725,CCCC(C(=O)Nc1cnccc1C)c1cccc(Cl)c1,49.8,74.68965
2726,CCCC(C(=O)Nc1cnccc1C)c1cccc(Cl)c1,24.9,60.36207
2727,CCCC(C(=O)Nc1cnccc1C)c1cccc(Cl)c1,12.4,47.34483
2728,CCCC(C(=O)Nc1cnccc1C)c1cccc(Cl)c1,99.5,85.06896
2729,CCCC(C(=O)Nc1cnccc1C)c1cccc(Cl)c1,7.46,33.93103
2730,CCCC(C(=O)Nc1cnccc1C)c1cccc(Cl)c1,49.8,76.81034
2731,CCCC(C(=O)Nc1cnccc1C)c1cccc(Cl)c1,2.49,16.53448
2732,CCCC(C(=O)Nc1cnccc1C)c1cccc(Cl)c1,24.9,58.26724
2733,CCCC(C(=O)Nc1cnccc1C)c1cccc(Cl)c1,1.55,-1.198276
2734,CCCC(C(=O)Nc1cnccc1C)c1cccc(Cl)c1,12.4,41.81034
2735,CCCC(C(=O)Nc1cnccc1C)c1cccc(Cl)c1,0.776,-5.086207
2736,CCCC(C(=O)Nc1cnccc1C)c1cccc(Cl)c1,7.46,23.00862
2737,CCCC(C(=O)Nc1cnccc1C)c1cccc(Cl)c1,0.388,-15.19828
2738,CCCC(C(=O)Nc1cnccc1C)c1cccc(Cl)c1,2.49,-1.465517
2739,CCCC(C(=O)Nc1cnccc1C)c1cccc(Cl)c1,0.194,-17.34483
2740,CCCC(C(=O)Nc1cnccc1C)c1cccc(Cl)c1,1.55,-17.5
2741,CCCC(C(=O)Nc1cnccc1C)c1cccc(Cl)c1,0.1,-31.5
2742,CCCC(C(=O)Nc1cnccc1C)c1cccc(Cl)c1,0.776,-13.33621
2743,CCCC(C(=O)Nc1cnccc1C)c1cccc(Cl)c1,0.05,-23.49138
2744,CCCC(C(=O)Nc1cnccc1C)c1cccc(Cl)c1,0.388,4.611644
2745,CCCC(C(=O)Nc1cnccc1C)c1cccc(Cl)c1,0.194,6.059421
2746,CCCC(C(=O)Nc1cnccc1C)c1cccc(Cl)c1,0.1,10.38319
2747,CCCC(C(=O)Nc1cnccc1C)c1cccc(Cl)c1,0.05,8.049415
2748,CCCC(C(=O)Nc1cnccc1C)c1cccc(Cl)c1,99.5,84.79555
2749,CCCC(C(=O)Nc1cnccc1C)c1cccc(Cl)c1,49.8,75.9915
2750,CCCC(C(=O)Nc1cnccc1C)c1cccc(Cl)c1,24.9,62.07832
2751,CCCC(C(=O)Nc1cnccc1C)c1cccc(Cl)c1,12.4,44.65189
2752,CCCC(C(=O)Nc1cnccc1C)c1cccc(Cl)c1,99.5,86.98958
2753,CCCC(C(=O)Nc1cnccc1C)c1cccc(Cl)c1,7.46,31.43185
2754,CCCC(C(=O)Nc1cnccc1C)c1cccc(Cl)c1,49.8,78.21627
2755,CCCC(C(=O)Nc1cnccc1C)c1cccc(Cl)c1,2.49,13.05514
2756,CCCC(C(=O)Nc1cnccc1C)c1cccc(Cl)c1,24.9,60.48241
2757,CCCC(C(=O)Nc1cnccc1C)c1cccc(Cl)c1,1.55,6.509405
2758,CCCC(C(=O)Nc1cnccc1C)c1cccc(Cl)c1,12.4,43.45845
2759,CCCC(C(=O)Nc1cnccc1C)c1cccc(Cl)c1,0.776,1.422622
2760,CCCC(C(=O)Nc1cnccc1C)c1cccc(Cl)c1,7.46,23.402
2761,CCCC(C(=O)Nc1cnccc1C)c1cccc(Cl)c1,0.388,-3.580312
2762,CCCC(C(=O)Nc1cnccc1C)c1cccc(Cl)c1,2.49,8.161212
2763,CCCC(C(=O)Nc1cnccc1C)c1cccc(Cl)c1,0.194,-6.735795
2764,CCCC(C(=O)Nc1cnccc1C)c1cccc(Cl)c1,1.55,4.175634
2765,CCCC(C(=O)Nc1cnccc1C)c1cccc(Cl)c1,0.1,-4.877162
2766,CCCC(C(=O)Nc1cnccc1C)c1cccc(Cl)c1,0.776,-0.4695492
2767,CCCC(C(=O)Nc1cnccc1C)c1cccc(Cl)c1,0.05,-9.15062
2768,O=C(CCl)N1CCN(C2(c3cccc(Cl)c3)CC2)CC1,99.5,66.38793
2769,O=C(CCl)N1CCN(C2(c3cccc(Cl)c3)CC2)CC1,7.46,-0.9137931
2770,O=C(CCl)N1CCN(C2(c3cccc(Cl)c3)CC2)CC1,49.8,44.81034
2771,O=C(CCl)N1CCN(C2(c3cccc(Cl)c3)CC2)CC1,2.49,-16.94828
2772,O=C(CCl)N1CCN(C2(c3cccc(Cl)c3)CC2)CC1,24.9,22.68103
2773,O=C(CCl)N1CCN(C2(c3cccc(Cl)c3)CC2)CC1,1.55,-19.69828
2774,O=C(CCl)N1CCN(C2(c3cccc(Cl)c3)CC2)CC1,12.4,11.06897
2775,O=C(CCl)N1CCN(C2(c3cccc(Cl)c3)CC2)CC1,0.776,-12.19828
2776,O=C(CCl)N1CCN(C2(c3cccc(Cl)c3)CC2)CC1,7.46,-0.3793103
2777,O=C(CCl)N1CCN(C2(c3cccc(Cl)c3)CC2)CC1,0.388,-12.26724
2778,O=C(CCl)N1CCN(C2(c3cccc(Cl)c3)CC2)CC1,2.49,-1.258621
2779,O=C(CCl)N1CCN(C2(c3cccc(Cl)c3)CC2)CC1,0.194,-6.482759
2780,O=C(CCl)N1CCN(C2(c3cccc(Cl)c3)CC2)CC1,1.55,-0.1810345
2781,O=C(CCl)N1CCN(C2(c3cccc(Cl)c3)CC2)CC1,0.1,-1.887931
2782,O=C(CCl)N1CCN(C2(c3cccc(Cl)c3)CC2)CC1,0.776,2.181035
2783,O=C(CCl)N1CCN(C2(c3cccc(Cl)c3)CC2)CC1,0.05,-30.33621
2784,O=C(CCl)N1CCN(C2(c3cccc(Cl)c3)CC2)CC1,0.388,-2.862069
2785,O=C(CCl)N1CCN(C2(c3cccc(Cl)c3)CC2)CC1,0.194,3.741379
2786,O=C(CCl)N1CCN(C2(c3cccc(Cl)c3)CC2)CC1,0.1,-11.09483
2787,O=C(CCl)N1CCN(C2(c3cccc(Cl)c3)CC2)CC1,0.05,-8.672414
2788,O=C(CCl)N1CCN(C2(c3cccc(Cl)c3)CC2)CC1,99.5,60.19828
2789,O=C(CCl)N1CCN(C2(c3cccc(Cl)c3)CC2)CC1,49.8,41.4569
2790,O=C(CCl)N1CCN(C2(c3cccc(Cl)c3)CC2)CC1,24.9,14.68103
2791,O=C(CCl)N1CCN(C2(c3cccc(Cl)c3)CC2)CC1,12.4,-3.905172
2792,O=C(CCl)N1CCN(C2(c3cccc(Cl)c3)CC2)CC1,99.5,73.15465
2793,O=C(CCl)N1CCN(C2(c3cccc(Cl)c3)CC2)CC1,7.46,21.37846
2794,O=C(CCl)N1CCN(C2(c3cccc(Cl)c3)CC2)CC1,49.8,58.85016
2795,O=C(CCl)N1CCN(C2(c3cccc(Cl)c3)CC2)CC1,2.49,7.509992
2796,O=C(CCl)N1CCN(C2(c3cccc(Cl)c3)CC2)CC1,24.9,42.00788
2797,O=C(CCl)N1CCN(C2(c3cccc(Cl)c3)CC2)CC1,1.55,8.194751
2798,O=C(CCl)N1CCN(C2(c3cccc(Cl)c3)CC2)CC1,12.4,27.06057
2799,O=C(CCl)N1CCN(C2(c3cccc(Cl)c3)CC2)CC1,0.776,9.835379
2800,O=C(CCl)N1CCN(C2(c3cccc(Cl)c3)CC2)CC1,7.46,15.41407
2801,O=C(CCl)N1CCN(C2(c3cccc(Cl)c3)CC2)CC1,0.388,18.41862
2802,O=C(CCl)N1CCN(C2(c3cccc(Cl)c3)CC2)CC1,2.49,2.3729
2803,O=C(CCl)N1CCN(C2(c3cccc(Cl)c3)CC2)CC1,0.194,1.419827
2804,O=C(CCl)N1CCN(C2(c3cccc(Cl)c3)CC2)CC1,1.55,2.998966
2805,O=C(CCl)N1CCN(C2(c3cccc(Cl)c3)CC2)CC1,0.1,-1.335979
2806,O=C(CCl)N1CCN(C2(c3cccc(Cl)c3)CC2)CC1,0.776,11.13502
2807,O=C(CCl)N1CCN(C2(c3cccc(Cl)c3)CC2)CC1,0.05,40.30297
2808,O=C(CCl)N1CCN(C2(c3cccc(Cl)c3)CC2)CC1,0.388,-1.771989
2809,O=C(CCl)N1CCN(C2(c3cccc(Cl)c3)CC2)CC1,0.194,-0.1676961
2810,O=C(CCl)N1CCN(C2(c3cccc(Cl)c3)CC2)CC1,0.1,-4.597669
2811,O=C(CCl)N1CCN(C2(c3cccc(Cl)c3)CC2)CC1,0.05,2.915118
2812,O=C(CCl)N1CCN(C2(c3cccc(Cl)c3)CC2)CC1,99.5,65.46298
2813,O=C(CCl)N1CCN(C2(c3cccc(Cl)c3)CC2)CC1,49.8,51.23117
2814,O=C(CCl)N1CCN(C2(c3cccc(Cl)c3)CC2)CC1,24.9,32.77341
2815,O=C(CCl)N1CCN(C2(c3cccc(Cl)c3)CC2)CC1,12.4,19.20121
2816,Cc1cccc(C2CN(C(=O)CCl)Cc3ccccc32)c1,0.396,18.91518
2817,Cc1cccc(C2CN(C(=O)CCl)Cc3ccccc32)c1,0.02,6.375097
2818,Cc1cccc(C2CN(C(=O)CCl)Cc3ccccc32)c1,0.099,12.20649
2819,Cc1cccc(C2CN(C(=O)CCl)Cc3ccccc32)c1,0.02,2.257731
2820,Cc1cccc(C2CN(C(=O)CCl)Cc3ccccc32)c1,99.03,98.8186
2821,Cc1cccc(C2CN(C(=O)CCl)Cc3ccccc32)c1,49.52,98.88127
2822,Cc1cccc(C2CN(C(=O)CCl)Cc3ccccc32)c1,24.76,97.44738
2823,Cc1cccc(C2CN(C(=O)CCl)Cc3ccccc32)c1,12.38,93.54381
2824,Cc1cccc(C2CN(C(=O)CCl)Cc3ccccc32)c1,99.03,99.36784
2825,Cc1cccc(C2CN(C(=O)CCl)Cc3ccccc32)c1,7.428,85.13952
2826,Cc1cccc(C2CN(C(=O)CCl)Cc3ccccc32)c1,49.52,98.78175
2827,Cc1cccc(C2CN(C(=O)CCl)Cc3ccccc32)c1,2.476,55.09049
2828,Cc1cccc(C2CN(C(=O)CCl)Cc3ccccc32)c1,24.76,97.35892
2829,Cc1cccc(C2CN(C(=O)CCl)Cc3ccccc32)c1,1.545,37.96859
2830,Cc1cccc(C2CN(C(=O)CCl)Cc3ccccc32)c1,12.38,93.65807
2831,Cc1cccc(C2CN(C(=O)CCl)Cc3ccccc32)c1,0.772,22.53861
2832,Cc1cccc(C2CN(C(=O)CCl)Cc3ccccc32)c1,7.428,86.84618
2833,Cc1cccc(C2CN(C(=O)CCl)Cc3ccccc32)c1,0.396,5.623134
2834,Cc1cccc(C2CN(C(=O)CCl)Cc3ccccc32)c1,2.476,56.63496
2835,Cc1cccc(C2CN(C(=O)CCl)Cc3ccccc32)c1,0.02,-3.628958
2836,Cc1cccc(C2CN(C(=O)CCl)Cc3ccccc32)c1,1.545,40.15445
2837,Cc1cccc(C2CN(C(=O)CCl)Cc3ccccc32)c1,0.099,-4.321943
2838,Cc1cccc(C2CN(C(=O)CCl)Cc3ccccc32)c1,0.772,25.6423
2839,Cc1cccc(C2CN(C(=O)CCl)Cc3ccccc32)c1,0.02,-4.19293
2840,C=CC(=O)N(c1ccc(C(C)(C)C)cc1)C(C(=O)NCCc1cccc(F)c1)c1cncc(Cl)c1,99.03,72.47042
2841,C=CC(=O)N(c1ccc(C(C)(C)C)cc1)C(C(=O)NCCc1cccc(F)c1)c1cncc(Cl)c1,7.428,40.55623
2842,C=CC(=O)N(c1ccc(C(C)(C)C)cc1)C(C(=O)NCCc1cccc(F)c1)c1cncc(Cl)c1,49.52,72.20133
2843,C=CC(=O)N(c1ccc(C(C)(C)C)cc1)C(C(=O)NCCc1cccc(F)c1)c1cncc(Cl)c1,2.476,25.76763
2844,C=CC(=O)N(c1ccc(C(C)(C)C)cc1)C(C(=O)NCCc1cccc(F)c1)c1cncc(Cl)c1,24.76,70.17398
2845,C=CC(=O)N(c1ccc(C(C)(C)C)cc1)C(C(=O)NCCc1cccc(F)c1)c1cncc(Cl)c1,1.545,15.73777
2846,C=CC(=O)N(c1ccc(C(C)(C)C)cc1)C(C(=O)NCCc1cccc(F)c1)c1cncc(Cl)c1,12.38,63.32154
2847,C=CC(=O)N(c1ccc(C(C)(C)C)cc1)C(C(=O)NCCc1cccc(F)c1)c1cncc(Cl)c1,0.772,8.479856
2848,C=CC(=O)N(c1ccc(C(C)(C)C)cc1)C(C(=O)NCCc1cccc(F)c1)c1cncc(Cl)c1,7.428,53.07051
2849,C=CC(=O)N(c1ccc(C(C)(C)C)cc1)C(C(=O)NCCc1cccc(F)c1)c1cncc(Cl)c1,0.396,1.000774
2850,C=CC(=O)N(c1ccc(C(C)(C)C)cc1)C(C(=O)NCCc1cccc(F)c1)c1cncc(Cl)c1,2.476,18.39176
2851,C=CC(=O)N(c1ccc(C(C)(C)C)cc1)C(C(=O)NCCc1cccc(F)c1)c1cncc(Cl)c1,0.02,-1.605293
2852,C=CC(=O)N(c1ccc(C(C)(C)C)cc1)C(C(=O)NCCc1cccc(F)c1)c1cncc(Cl)c1,1.545,10.41874
2853,C=CC(=O)N(c1ccc(C(C)(C)C)cc1)C(C(=O)NCCc1cccc(F)c1)c1cncc(Cl)c1,0.099,-6.880091
2854,C=CC(=O)N(c1ccc(C(C)(C)C)cc1)C(C(=O)NCCc1cccc(F)c1)c1cncc(Cl)c1,0.772,5.460946
2855,C=CC(=O)N(c1ccc(C(C)(C)C)cc1)C(C(=O)NCCc1cccc(F)c1)c1cncc(Cl)c1,0.02,-0.9233661
2856,C=CC(=O)N(c1ccc(C(C)(C)C)cc1)C(C(=O)NCCc1cccc(F)c1)c1cncc(Cl)c1,0.396,-2.814332
2857,C=CC(=O)N(c1ccc(C(C)(C)C)cc1)C(C(=O)NCCc1cccc(F)c1)c1cncc(Cl)c1,0.02,1.417302
2858,C=CC(=O)N(c1ccc(C(C)(C)C)cc1)C(C(=O)NCCc1cccc(F)c1)c1cncc(Cl)c1,0.099,-10.20495
2859,C=CC(=O)N(c1ccc(C(C)(C)C)cc1)C(C(=O)NCCc1cccc(F)c1)c1cncc(Cl)c1,0.02,-5.92908
2860,C=CC(=O)N(c1ccc(C(C)(C)C)cc1)C(C(=O)NCCc1cccc(F)c1)c1cncc(Cl)c1,99.03,70.50941
2861,C=CC(=O)N(c1ccc(C(C)(C)C)cc1)C(C(=O)NCCc1cccc(F)c1)c1cncc(Cl)c1,49.52,70.19978
2862,C=CC(=O)N(c1ccc(C(C)(C)C)cc1)C(C(=O)NCCc1cccc(F)c1)c1cncc(Cl)c1,24.76,66.93022
2863,C=CC(=O)N(c1ccc(C(C)(C)C)cc1)C(C(=O)NCCc1cccc(F)c1)c1cncc(Cl)c1,12.38,56.67183
2864,C=CC(=O)N(c1ccc(C(F)(F)F)cc1)C(C(=O)NCCc1cccc(F)c1)c1cncc(Cl)c1,0.396,3.256663
2865,C=CC(=O)N(c1ccc(C(F)(F)F)cc1)C(C(=O)NCCc1cccc(F)c1)c1cncc(Cl)c1,0.02,7.097571
2866,C=CC(=O)N(c1ccc(C(F)(F)F)cc1)C(C(=O)NCCc1cccc(F)c1)c1cncc(Cl)c1,0.099,-1.903867
2867,C=CC(=O)N(c1ccc(C(F)(F)F)cc1)C(C(=O)NCCc1cccc(F)c1)c1cncc(Cl)c1,0.02,0.8127834
2868,C=CC(=O)N(c1ccc(C(F)(F)F)cc1)C(C(=O)NCCc1cccc(F)c1)c1cncc(Cl)c1,99.03,87.74927
2869,C=CC(=O)N(c1ccc(C(F)(F)F)cc1)C(C(=O)NCCc1cccc(F)c1)c1cncc(Cl)c1,49.52,63.08931
2870,C=CC(=O)N(c1ccc(C(F)(F)F)cc1)C(C(=O)NCCc1cccc(F)c1)c1cncc(Cl)c1,24.76,52.60607
2871,C=CC(=O)N(c1ccc(C(F)(F)F)cc1)C(C(=O)NCCc1cccc(F)c1)c1cncc(Cl)c1,12.38,37.58524
2872,C=CC(=O)N(c1ccc(C(F)(F)F)cc1)C(C(=O)NCCc1cccc(F)c1)c1cncc(Cl)c1,99.03,79.63249
2873,C=CC(=O)N(c1ccc(C(F)(F)F)cc1)C(C(=O)NCCc1cccc(F)c1)c1cncc(Cl)c1,7.428,21.25585
2874,C=CC(=O)N(c1ccc(C(F)(F)F)cc1)C(C(=O)NCCc1cccc(F)c1)c1cncc(Cl)c1,49.52,66.35519
2875,C=CC(=O)N(c1ccc(C(F)(F)F)cc1)C(C(=O)NCCc1cccc(F)c1)c1cncc(Cl)c1,2.476,12.50138
2876,C=CC(=O)N(c1ccc(C(F)(F)F)cc1)C(C(=O)NCCc1cccc(F)c1)c1cncc(Cl)c1,24.76,52.14162
2877,C=CC(=O)N(c1ccc(C(F)(F)F)cc1)C(C(=O)NCCc1cccc(F)c1)c1cncc(Cl)c1,1.545,-2.125032
2878,C=CC(=O)N(c1ccc(C(F)(F)F)cc1)C(C(=O)NCCc1cccc(F)c1)c1cncc(Cl)c1,12.38,35.81223
2879,C=CC(=O)N(c1ccc(C(F)(F)F)cc1)C(C(=O)NCCc1cccc(F)c1)c1cncc(Cl)c1,0.772,0.8975635
2880,C=CC(=O)N(c1ccc(C(F)(F)F)cc1)C(C(=O)NCCc1cccc(F)c1)c1cncc(Cl)c1,7.428,19.54919
2881,C=CC(=O)N(c1ccc(C(F)(F)F)cc1)C(C(=O)NCCc1cccc(F)c1)c1cncc(Cl)c1,0.396,-3.278779
2882,C=CC(=O)N(c1ccc(C(F)(F)F)cc1)C(C(=O)NCCc1cccc(F)c1)c1cncc(Cl)c1,2.476,4.251907
2883,C=CC(=O)N(c1ccc(C(F)(F)F)cc1)C(C(=O)NCCc1cccc(F)c1)c1cncc(Cl)c1,0.02,-5.545726
2884,C=CC(=O)N(c1ccc(C(F)(F)F)cc1)C(C(=O)NCCc1cccc(F)c1)c1cncc(Cl)c1,1.545,-2.442036
2885,C=CC(=O)N(c1ccc(C(F)(F)F)cc1)C(C(=O)NCCc1cccc(F)c1)c1cncc(Cl)c1,0.099,-7.351911
2886,C=CC(=O)N(c1ccc(C(F)(F)F)cc1)C(C(=O)NCCc1cccc(F)c1)c1cncc(Cl)c1,0.772,4.532051
2887,C=CC(=O)N(c1ccc(C(F)(F)F)cc1)C(C(=O)NCCc1cccc(F)c1)c1cncc(Cl)c1,0.02,-7.149176
2888,C=CC(=O)N(c1ccc(C(C)(C)C)cc1)C(C(=O)NCCc1cccc(F)c1)c1cncc(C)c1,99.03,87.95569
2889,C=CC(=O)N(c1ccc(C(C)(C)C)cc1)C(C(=O)NCCc1cccc(F)c1)c1cncc(C)c1,7.428,40.90273
2890,C=CC(=O)N(c1ccc(C(C)(C)C)cc1)C(C(=O)NCCc1cccc(F)c1)c1cncc(C)c1,49.52,84.4023
2891,C=CC(=O)N(c1ccc(C(C)(C)C)cc1)C(C(=O)NCCc1cccc(F)c1)c1cncc(C)c1,2.476,22.19212
2892,C=CC(=O)N(c1ccc(C(C)(C)C)cc1)C(C(=O)NCCc1cccc(F)c1)c1cncc(C)c1,24.76,69.95282
2893,C=CC(=O)N(c1ccc(C(C)(C)C)cc1)C(C(=O)NCCc1cccc(F)c1)c1cncc(C)c1,1.545,11.85632
2894,C=CC(=O)N(c1ccc(C(C)(C)C)cc1)C(C(=O)NCCc1cccc(F)c1)c1cncc(C)c1,12.38,55.6987
2895,C=CC(=O)N(c1ccc(C(C)(C)C)cc1)C(C(=O)NCCc1cccc(F)c1)c1cncc(C)c1,0.772,9.143352
2896,C=CC(=O)N(c1ccc(C(C)(C)C)cc1)C(C(=O)NCCc1cccc(F)c1)c1cncc(C)c1,7.428,36.78167
2897,C=CC(=O)N(c1ccc(C(C)(C)C)cc1)C(C(=O)NCCc1cccc(F)c1)c1cncc(C)c1,0.396,41.96063
2898,C=CC(=O)N(c1ccc(C(C)(C)C)cc1)C(C(=O)NCCc1cccc(F)c1)c1cncc(C)c1,2.476,12.41292
2899,C=CC(=O)N(c1ccc(C(C)(C)C)cc1)C(C(=O)NCCc1cccc(F)c1)c1cncc(C)c1,0.02,4.045486
2900,C=CC(=O)N(c1ccc(C(C)(C)C)cc1)C(C(=O)NCCc1cccc(F)c1)c1cncc(C)c1,1.545,9.253935
2901,C=CC(=O)N(c1ccc(C(C)(C)C)cc1)C(C(=O)NCCc1cccc(F)c1)c1cncc(C)c1,0.099,2.954403
2902,C=CC(=O)N(c1ccc(C(C)(C)C)cc1)C(C(=O)NCCc1cccc(F)c1)c1cncc(C)c1,0.772,3.798518
2903,C=CC(=O)N(c1ccc(C(C)(C)C)cc1)C(C(=O)NCCc1cccc(F)c1)c1cncc(C)c1,0.02,-2.272476
2904,C=CC(=O)N(c1ccc(C(C)(C)C)cc1)C(C(=O)NCCc1cccc(F)c1)c1cncc(C)c1,0.396,-1.432047
2905,C=CC(=O)N(c1ccc(C(C)(C)C)cc1)C(C(=O)NCCc1cccc(F)c1)c1cncc(C)c1,0.02,2.073427
2906,C=CC(=O)N(c1ccc(C(C)(C)C)cc1)C(C(=O)NCCc1cccc(F)c1)c1cncc(C)c1,0.099,-7.208154
2907,C=CC(=O)N(c1ccc(C(C)(C)C)cc1)C(C(=O)NCCc1cccc(F)c1)c1cncc(C)c1,0.02,-2.41992
2908,C=CC(=O)N(c1ccc(C(C)(C)C)cc1)C(C(=O)NCCc1cccc(F)c1)c1cncc(C)c1,99.03,86.4444
2909,C=CC(=O)N(c1ccc(C(C)(C)C)cc1)C(C(=O)NCCc1cccc(F)c1)c1cncc(C)c1,49.52,81.52715
2910,C=CC(=O)N(c1ccc(C(C)(C)C)cc1)C(C(=O)NCCc1cccc(F)c1)c1cncc(C)c1,24.76,64.43105
2911,C=CC(=O)N(c1ccc(C(C)(C)C)cc1)C(C(=O)NCCc1cccc(F)c1)c1cncc(C)c1,12.38,45.05326
2912,C=CC(=O)N(c1ccc(C(F)(F)F)cc1)C(C(=O)NCCc1cccc(F)c1)c1cncc(C)c1,0.396,3.219802
2913,C=CC(=O)N(c1ccc(C(F)(F)F)cc1)C(C(=O)NCCc1cccc(F)c1)c1cncc(C)c1,0.02,5.803752
2914,C=CC(=O)N(c1ccc(C(F)(F)F)cc1)C(C(=O)NCCc1cccc(F)c1)c1cncc(C)c1,0.099,-0.5252681
2915,C=CC(=O)N(c1ccc(C(F)(F)F)cc1)C(C(=O)NCCc1cccc(F)c1)c1cncc(C)c1,0.02,0.8312138
2916,C=CC(=O)N(c1ccc(C(F)(F)F)cc1)C(C(=O)NCCc1cccc(F)c1)c1cncc(C)c1,99.03,78.79207
2917,C=CC(=O)N(c1ccc(C(F)(F)F)cc1)C(C(=O)NCCc1cccc(F)c1)c1cncc(C)c1,49.52,67.21037
2918,C=CC(=O)N(c1ccc(C(F)(F)F)cc1)C(C(=O)NCCc1cccc(F)c1)c1cncc(C)c1,24.76,53.77824
2919,C=CC(=O)N(c1ccc(C(F)(F)F)cc1)C(C(=O)NCCc1cccc(F)c1)c1cncc(C)c1,12.38,35.8196
2920,C=CC(=O)N(c1ccc(C(F)(F)F)cc1)C(C(=O)NCCc1cccc(F)c1)c1cncc(C)c1,99.03,81.67828
2921,C=CC(=O)N(c1ccc(C(F)(F)F)cc1)C(C(=O)NCCc1cccc(F)c1)c1cncc(C)c1,7.428,21.21899
2922,C=CC(=O)N(c1ccc(C(F)(F)F)cc1)C(C(=O)NCCc1cccc(F)c1)c1cncc(C)c1,49.52,70.47624
2923,C=CC(=O)N(c1ccc(C(F)(F)F)cc1)C(C(=O)NCCc1cccc(F)c1)c1cncc(C)c1,2.476,10.70625
2924,C=CC(=O)N(c1ccc(C(F)(F)F)cc1)C(C(=O)NCCc1cccc(F)c1)c1cncc(C)c1,24.76,49.30333
2925,C=CC(=O)N(c1ccc(C(F)(F)F)cc1)C(C(=O)NCCc1cccc(F)c1)c1cncc(C)c1,1.545,3.072358
2926,C=CC(=O)N(c1ccc(C(F)(F)F)cc1)C(C(=O)NCCc1cccc(F)c1)c1cncc(C)c1,12.38,32.35836
2927,C=CC(=O)N(c1ccc(C(F)(F)F)cc1)C(C(=O)NCCc1cccc(F)c1)c1cncc(C)c1,0.772,-0.9417966
2928,C=CC(=O)N(c1ccc(C(F)(F)F)cc1)C(C(=O)NCCc1cccc(F)c1)c1cncc(C)c1,7.428,17.84622
2929,C=CC(=O)N(c1ccc(C(F)(F)F)cc1)C(C(=O)NCCc1cccc(F)c1)c1cncc(C)c1,0.396,-5.56047
2930,C=CC(=O)N(c1ccc(C(F)(F)F)cc1)C(C(=O)NCCc1cccc(F)c1)c1cncc(C)c1,2.476,6.09864
2931,C=CC(=O)N(c1ccc(C(F)(F)F)cc1)C(C(=O)NCCc1cccc(F)c1)c1cncc(C)c1,0.02,-5.424085
2932,C=CC(=O)N(c1ccc(C(F)(F)F)cc1)C(C(=O)NCCc1cccc(F)c1)c1cncc(C)c1,1.545,3.547864
2933,C=CC(=O)N(c1ccc(C(F)(F)F)cc1)C(C(=O)NCCc1cccc(F)c1)c1cncc(C)c1,0.099,-3.042869
2934,C=CC(=O)N(c1ccc(C(F)(F)F)cc1)C(C(=O)NCCc1cccc(F)c1)c1cncc(C)c1,0.772,-1.774853
2935,C=CC(=O)N(c1ccc(C(F)(F)F)cc1)C(C(=O)NCCc1cccc(F)c1)c1cncc(C)c1,0.02,-2.235615
2936,COc1ccccc1OCC(C)NC(=O)c1cc(=O)[nH]c2ccc(F)cc12,99.03,62.776
2937,COc1ccccc1OCC(C)NC(=O)c1cc(=O)[nH]c2ccc(F)cc12,7.428,38.24874
2938,COc1ccccc1OCC(C)NC(=O)c1cc(=O)[nH]c2ccc(F)cc12,49.52,77.22916
2939,COc1ccccc1OCC(C)NC(=O)c1cc(=O)[nH]c2ccc(F)cc12,2.476,19.64872
2940,COc1ccccc1OCC(C)NC(=O)c1cc(=O)[nH]c2ccc(F)cc12,24.76,67.56055
2941,COc1ccccc1OCC(C)NC(=O)c1cc(=O)[nH]c2ccc(F)cc12,1.545,12.59353
2942,COc1ccccc1OCC(C)NC(=O)c1cc(=O)[nH]c2ccc(F)cc12,12.38,53.45387
2943,COc1ccccc1OCC(C)NC(=O)c1cc(=O)[nH]c2ccc(F)cc12,0.772,8.372959
2944,COc1ccccc1OCC(C)NC(=O)c1cc(=O)[nH]c2ccc(F)cc12,7.428,39.73055
2945,COc1ccccc1OCC(C)NC(=O)c1cc(=O)[nH]c2ccc(F)cc12,0.396,3.241918
2946,COc1ccccc1OCC(C)NC(=O)c1cc(=O)[nH]c2ccc(F)cc12,2.476,16.93944
2947,COc1ccccc1OCC(C)NC(=O)c1cc(=O)[nH]c2ccc(F)cc12,0.02,-2.681632
2948,COc1ccccc1OCC(C)NC(=O)c1cc(=O)[nH]c2ccc(F)cc12,1.545,7.569391
2949,COc1ccccc1OCC(C)NC(=O)c1cc(=O)[nH]c2ccc(F)cc12,0.099,-1.303034
2950,COc1ccccc1OCC(C)NC(=O)c1cc(=O)[nH]c2ccc(F)cc12,0.772,3.695307
2951,COc1ccccc1OCC(C)NC(=O)c1cc(=O)[nH]c2ccc(F)cc12,0.02,-1.369383
2952,COc1ccccc1OCC(C)NC(=O)c1cc(=O)[nH]c2ccc(F)cc12,0.396,6.986988
2953,COc1ccccc1OCC(C)NC(=O)c1cc(=O)[nH]c2ccc(F)cc12,0.02,23.33112
2954,COc1ccccc1OCC(C)NC(=O)c1cc(=O)[nH]c2ccc(F)cc12,0.099,-6.172361
2955,COc1ccccc1OCC(C)NC(=O)c1cc(=O)[nH]c2ccc(F)cc12,0.02,27.72863
2956,COc1ccccc1OCC(C)NC(=O)c1cc(=O)[nH]c2ccc(F)cc12,99.03,53.37646
2957,COc1ccccc1OCC(C)NC(=O)c1cc(=O)[nH]c2ccc(F)cc12,49.52,71.70003
2958,COc1ccccc1OCC(C)NC(=O)c1cc(=O)[nH]c2ccc(F)cc12,24.76,64.11404
